circuit,seed,grid_w,grid_h,block_type,x,y,x_norm,y_norm,dist_to_center_norm,dist_to_edge_norm,source
custom_macbuf,7,12,12,DSP,5,4,0.4166666666666667,0.3333333333333333,0.3748277841470601,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,6,9,0.125,0.1875,0.7262148155691921,0.21739130434782608,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,16,6,0.3333333333333333,0.125,0.6126034063356584,0.21739130434782608,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,14,3,0.2916666666666667,0.0625,0.7199542261995162,0.08695652173913043,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,3,18,0.0625,0.375,0.6758459648624933,0.08695652173913043,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,20,19,0.4166666666666667,0.3958333333333333,0.21382714087491256,0.782608695652174,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,4,10,0.08333333333333333,0.20833333333333334,0.7555438682793492,0.13043478260869565,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,21,17,0.4375,0.3541666666666667,0.2490361683131835,0.6956521739130435,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,23,15,0.4791666666666667,0.3125,0.2893929895475626,0.6086956521739131,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,5,5,0.10416666666666667,0.10416666666666667,0.8297872340425532,0.17391304347826086,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,10,3,0.20833333333333334,0.0625,0.7803030136549893,0.08695652173913043,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,17,1,0.3541666666666667,0.020833333333333332,0.7422452571281877,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,12,11,0.25,0.22916666666666666,0.5536005034577739,0.43478260869565216,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,22,15,0.4583333333333333,0.3125,0.2955839146691448,0.6086956521739131,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,20,10,0.4166666666666667,0.20833333333333334,0.45682788411880615,0.391304347826087,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
mkDelayWorker32B,123,48,48,BRAM,20,4,0.4166666666666667,0.08333333333333333,0.6315243438151417,0.13043478260869565,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,7,12,12,BRAM,6,4,0.5,0.3333333333333333,0.32777738867854445,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,7,12,12,BRAM,2,3,0.16666666666666666,0.25,0.7329325225725954,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,7,12,12,BRAM,5,4,0.4166666666666667,0.3333333333333333,0.3748277841470601,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,42,12,12,BRAM,2,2,0.16666666666666666,0.16666666666666666,0.8181818181818182,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,42,12,12,BRAM,6,2,0.5,0.16666666666666666,0.5821022034029864,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,42,12,12,BRAM,7,2,0.5833333333333334,0.16666666666666666,0.5821022034029864,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,123,12,12,BRAM,6,3,0.5,0.25,0.4545454545454546,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,123,12,12,BRAM,3,4,0.25,0.3333333333333333,0.5529784118452927,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
lightweight_cipher,123,12,12,BRAM,5,4,0.4166666666666667,0.3333333333333333,0.3748277841470601,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,19,12,0.4523809523809524,0.2857142857142857,0.3388400973036538,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,17,15,0.40476190476190477,0.35714285714285715,0.272691216768267,0.7,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,1,9,0.023809523809523808,0.21428571428571427,0.8281915534804705,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,14,14,0.3333333333333333,0.3333333333333333,0.36585365853658536,0.65,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,7,16,0.16666666666666666,0.38095238095238093,0.5349198097429588,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,13,14,0.30952380952380953,0.3333333333333333,0.3910053546800341,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,15,11,0.35714285714285715,0.2619047619047619,0.42595729747738975,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,10,14,0.23809523809523808,0.3333333333333333,0.47357287412067317,0.45,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,11,17,0.2619047619047619,0.40476190476190477,0.3940364493025247,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,7,10,0.16666666666666666,0.23809523809523808,0.6383537721123123,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,2,18,0.047619047619047616,0.42857142857142855,0.6833622305425318,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,22,17,0.5238095238095238,0.40476190476190477,0.15617376188860607,0.8,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,9,18,0.21428571428571427,0.42857142857142855,0.44774535977282487,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,21,6,0.5,0.14285714285714285,0.5349198097429588,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,18,19,0.42857142857142855,0.4523809523809524,0.14836006171459074,0.85,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,12,5,0.2857142857142857,0.11904761904761904,0.6567274155042079,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,6,18,0.14285714285714285,0.42857142857142855,0.5481025622986399,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,22,5,0.5238095238095238,0.11904761904761904,0.5693959770696952,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,13,3,0.30952380952380953,0.07142857142857142,0.7022526853116082,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,17,1,0.40476190476190477,0.023809523809523808,0.7239425404710161,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,9,4,0.21428571428571427,0.09523809523809523,0.7418003085729536,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,12,14,0.2857142857142857,0.3333333333333333,0.41749372606399243,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,5,15,0.11904761904761904,0.35714285714285715,0.6117042050724123,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,4,12,0.09523809523809523,0.2857142857142857,0.6868355044062792,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,3,2,0.07142857142857142,0.047619047619047616,0.927150137012108,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,20,4,0.47619047619047616,0.09523809523809523,0.6058410901645962,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,23,18,0.5476190476190477,0.42857142857142855,0.13134548310084157,0.85,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,2,7,0.047619047619047616,0.16666666666666666,0.838187330606809,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,4,5,0.09523809523809523,0.11904761904761904,0.8296268952046317,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,16,11,0.38095238095238093,0.2619047619047619,0.4088549905912246,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,8,18,0.19047619047619047,0.42857142857142855,0.4810508030077078,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,7,42,42,BRAM,6,2,0.14285714285714285,0.047619047619047616,0.8592153636004164,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,2,9,0.047619047619047616,0.21428571428571427,0.7989433831297171,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,11,4,0.2619047619047619,0.09523809523809523,0.7039448629103322,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,13,7,0.30952380952380953,0.16666666666666666,0.5797494792197421,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,12,4,0.2857142857142857,0.09523809523809523,0.6868355044062792,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,8,14,0.19047619047619047,0.3333333333333333,0.5326909675083307,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,14,8,0.3333333333333333,0.19047619047619047,0.5326909675083307,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,10,2,0.23809523809523808,0.047619047619047616,0.7808688094430304,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,7,14,0.16666666666666666,0.3333333333333333,0.563092506371473,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,2,18,0.047619047619047616,0.42857142857142855,0.6833622305425318,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,21,16,0.5,0.38095238095238093,0.19049389453430865,0.75,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,3,8,0.07142857142857142,0.19047619047619047,0.7899577922293486,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,1,3,0.023809523809523808,0.07142857142857142,0.9524694726715432,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,5,17,0.11904761904761904,0.40476190476190477,0.5899212986559915,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,19,6,0.4523809523809524,0.14285714285714285,0.5415513002725493,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,15,14,0.35714285714285715,0.3333333333333333,0.3423333865272732,0.65,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,10,16,0.23809523809523808,0.38095238095238093,0.4397013750565841,0.45,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,9,6,0.21428571428571427,0.14285714285714285,0.6868355044062792,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,12,17,0.2857142857142857,0.40476190476190477,0.36258704261752456,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,16,18,0.38095238095238093,0.42857142857142855,0.22486693798275337,0.75,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,17,19,0.40476190476190477,0.4523809523809524,0.17756365583611022,0.8,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,6,2,0.14285714285714285,0.047619047619047616,0.8592153636004164,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,19,12,0.4523809523809524,0.2857142857142857,0.3388400973036538,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,20,16,0.47619047619047616,0.38095238095238093,0.19664043288533048,0.75,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,2,2,0.047619047619047616,0.047619047619047616,0.9512195121951219,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,8,4,0.19047619047619047,0.09523809523809523,0.7623658345408675,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,20,3,0.47619047619047616,0.07142857142857142,0.640214865775936,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,14,1,0.3333333333333333,0.023809523809523808,0.7529438556308844,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,7,4,0.16666666666666666,0.09523809523809523,0.7839101795116195,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,6,14,0.14285714285714285,0.3333333333333333,0.5939412517993131,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,18,15,0.42857142857142855,0.35714285714285715,0.25464162216855,0.7,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,5,1,0.11904761904761904,0.023809523809523808,0.9076972715087022,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,42,42,42,BRAM,4,2,0.09523809523809523,0.047619047619047616,0.9037564543243369,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,18,2,0.42857142857142855,0.047619047619047616,0.6833622305425318,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,12,5,0.2857142857142857,0.11904761904761904,0.6567274155042079,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,1,9,0.023809523809523808,0.21428571428571427,0.8281915534804705,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,18,13,0.42857142857142855,0.30952380952380953,0.3170731707317073,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,7,16,0.16666666666666666,0.38095238095238093,0.5349198097429588,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,9,15,0.21428571428571427,0.35714285714285715,0.48597216695539697,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,12,19,0.2857142857142857,0.4523809523809524,0.3388400973036538,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,11,17,0.2619047619047619,0.40476190476190477,0.3940364493025247,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,11,4,0.2619047619047619,0.09523809523809523,0.7039448629103322,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,21,7,0.5,0.16666666666666666,0.5004459641142242,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,19,16,0.4523809523809524,0.38095238095238093,0.2083903352516471,0.75,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,13,2,0.30952380952380953,0.047619047619047616,0.7337370222678695,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,13,9,0.30952380952380953,0.21428571428571427,0.5214038616202915,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,10,14,0.23809523809523808,0.3333333333333333,0.47357287412067317,0.45,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,2,10,0.047619047619047616,0.23809523809523808,0.7808688094430304,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,3,10,0.07142857142857142,0.23809523809523808,0.7513620390609446,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,5,17,0.11904761904761904,0.40476190476190477,0.5899212986559915,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,11,10,0.2619047619047619,0.23809523809523808,0.5371394035498839,0.45,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,19,9,0.4523809523809524,0.21428571428571427,0.4397013750565841,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,9,3,0.21428571428571427,0.07142857142857142,0.7701294343339974,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,8,4,0.19047619047619047,0.09523809523809523,0.7623658345408675,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,15,5,0.35714285714285715,0.11904761904761904,0.6117042050724123,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,8,13,0.19047619047619047,0.30952380952380953,0.5502689840330964,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,6,16,0.14285714285714285,0.38095238095238093,0.5673026024201466,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,20,19,0.47619047619047616,0.4523809523809524,0.10056355184433319,0.9,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,15,11,0.35714285714285715,0.2619047619047619,0.42595729747738975,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,6,9,0.14285714285714285,0.21428571428571427,0.6868355044062792,0.25,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,9,9,0.21428571428571427,0.21428571428571427,0.6097560975609756,0.4,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,3,18,0.07142857142857142,0.42857142857142855,0.6494403393021634,0.1,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,21,17,0.5,0.40476190476190477,0.15617376188860607,0.8,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,5,5,0.11904761904761904,0.11904761904761904,0.8048780487804879,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
reduction_layer,123,42,42,BRAM,14,11,0.3333333333333333,0.2619047619047619,0.4450801851437722,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,19,12,0.5428571428571428,0.34285714285714286,0.25300956667772434,0.6470588235294118,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,17,15,0.4857142857142857,0.42857142857142855,0.13153341044116412,0.8235294117647058,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,1,9,0.02857142857142857,0.2571428571428571,0.8000865005138496,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,14,14,0.4,0.4,0.23529411764705885,0.7647058823529411,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,13,14,0.37142857142857144,0.4,0.2663348570040417,0.7058823529411765,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,7,16,0.2,0.45714285714285713,0.4650408323777029,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,15,11,0.42857142857142855,0.3142857142857143,0.31677440041967675,0.5882352941176471,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,10,14,0.2857142857142857,0.4,0.37203266590216233,0.5294117647058824,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,11,17,0.3142857142857143,0.4857142857142857,0.29411764705882354,0.5882352941176471,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,7,10,0.2,0.2857142857142857,0.5657465900491573,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,2,18,0.05714285714285714,0.5142857142857142,0.6655122646461624,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,22,17,0.6285714285714286,0.4857142857142857,0.17149858514250885,0.7647058823529411,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
